index,YearStart,LocationAbbr,Data_Value,Latitude,Longitude,Sample_Size,Question,Age_Category,States,Counties,Stratification1
149,1970-01-01 00:00:00.000002018,VT,18.4,43.62538123900049,-72.51764079099962,2288.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,28.0,3218.0,Female
150,1970-01-01 00:00:00.000002018,CT,15.3,41.56266102000046,-72.64984095199964,8810.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,24.0,1043.0,Female
151,1970-01-01 00:00:00.000002018,NY,14.0,42.82700103200045,-75.54397042699964,164822.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,47.0,2092.0,Total
152,1970-01-01 00:00:00.000002018,KY,11.2,37.645970271000465,-84.77497104799966,547.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,36.0,235.0,Asian/Pacific Islander
153,1970-01-01 00:00:00.000002018,WI,13.8,44.39319117400049,-89.81637074199966,7943.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,41.0,3078.0,Non-Hispanic Black
154,1970-01-01 00:00:00.000002018,AK,18.1,64.84507995700051,-147.72205903599973,1908.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,51.0,1673.0,36 - 47
155,1970-01-01 00:00:00.000002018,IN,13.1,39.766910452000445,-86.14996019399968,26220.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,35.0,1904.0,Female
156,1970-01-01 00:00:00.000002018,KY,16.3,37.645970271000465,-84.77497104799966,34628.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,36.0,235.0,Total
157,1970-01-01 00:00:00.000002018,WA,17.1,47.52227862900048,-120.47001078999972,61000.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,6.0,2956.0,Total
158,1970-01-01 00:00:00.000002018,PA,12.4,40.79373015200048,-77.86070029399963,31154.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,48.0,2495.0,Non-Hispanic White
159,1970-01-01 00:00:00.000002018,MI,14.1,44.6613195430005,-84.71439026999968,38865.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,50.0,436.0,Male
160,1970-01-01 00:00:00.000002018,MA,15.7,42.27687047000046,-72.08269067499964,18812.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,25.0,1919.0,Female
161,1970-01-01 00:00:00.000002018,NC,15.1,35.466220975000454,-79.15925046299964,31102.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,37.0,2390.0,36 - 47
162,1970-01-01 00:00:00.000002018,IL,8.3,40.48501028300046,-88.99771017799969,3040.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,34.0,1795.0,Asian/Pacific Islander
163,1970-01-01 00:00:00.000002018,TX,15.6,31.827240407000488,-99.42677020599967,97556.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,23.0,3109.0,24 - 35
164,1970-01-01 00:00:00.000002018,KY,15.1,37.645970271000465,-84.77497104799966,5794.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,36.0,235.0,Non-Hispanic Black
165,1970-01-01 00:00:00.000002018,TN,13.0,35.68094058000048,-85.77449091399967,13910.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,39.0,2159.0,12 - 17
166,1970-01-01 00:00:00.000002018,NM,8.5,34.52088095200048,-106.24058098499967,1392.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,11.0,616.0,Non-Hispanic White
167,1970-01-01 00:00:00.000002018,NV,12.6,39.493240390000494,-117.07184056399967,12358.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,10.0,481.0,Male
168,1970-01-01 00:00:00.000002018,VA,13.9,37.54268067400045,-78.45789046299967,16615.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,40.0,2758.0,Female
169,1970-01-01 00:00:00.000002018,NC,15.7,35.466220975000454,-79.15925046299964,31102.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,37.0,2390.0,36 - 47
170,1970-01-01 00:00:00.000002018,WA,16.3,47.52227862900048,-120.47001078999972,20951.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,6.0,2956.0,Non-Hispanic White
172,1970-01-01 00:00:00.000002018,KY,15.0,37.645970271000465,-84.77497104799966,13975.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,36.0,235.0,24 - 35
173,1970-01-01 00:00:00.000002018,MA,15.3,42.27687047000046,-72.08269067499964,37993.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,25.0,1919.0,Total
174,1970-01-01 00:00:00.000002018,CT,15.0,41.56266102000046,-72.64984095199964,6599.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,24.0,1043.0,36 - 47
175,1970-01-01 00:00:00.000002018,AR,4.3,34.74865012400045,-92.27449074299966,1600.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,15.0,998.0,3 - 5
176,1970-01-01 00:00:00.000002018,MN,20.4,46.35564873600049,-94.79420050299967,2004.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,1.0,392.0,American Indian/Alaska Native
177,1970-01-01 00:00:00.000002018,CO,7.2,38.843840757000464,-106.13361092099967,3080.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,9.0,1398.0,Non-Hispanic Black
178,1970-01-01 00:00:00.000002018,TN,11.1,35.68094058000048,-85.77449091399967,588.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,39.0,2159.0,Asian/Pacific Islander
179,1970-01-01 00:00:00.000002018,OH,12.7,40.06021014100048,-82.40426005599966,33118.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,38.0,587.0,Non-Hispanic White
180,1970-01-01 00:00:00.000002018,NV,14.4,39.493240390000494,-117.07184056399967,8457.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,10.0,481.0,36 - 47
181,1970-01-01 00:00:00.000002018,CO,8.7,38.843840757000464,-106.13361092099967,6842.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,9.0,1398.0,18 - 23
183,1970-01-01 00:00:00.000002018,CO,10.4,38.843840757000464,-106.13361092099967,1046.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,9.0,1398.0,Asian/Pacific Islander
184,1970-01-01 00:00:00.000002018,AK,20.2,64.84507995700051,-147.72205903599973,5353.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,51.0,1673.0,Total
185,1970-01-01 00:00:00.000002018,NJ,10.5,40.13057004800049,-74.27369128799967,9484.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,46.0,489.0,Non-Hispanic White
186,1970-01-01 00:00:00.000002018,SD,13.7,44.353130053000484,-100.3735306369997,569.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,21.0,2732.0,Non-Hispanic Black
187,1970-01-01 00:00:00.000002018,SC,9.8,33.998821303000454,-81.04537120699968,27352.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,33.0,2581.0,Total
188,1970-01-01 00:00:00.000002018,VT,12.6,43.62538123900049,-72.51764079099962,2288.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,28.0,3218.0,Female
189,1970-01-01 00:00:00.000002018,AZ,9.5,34.865970280000454,-111.76381127699972,12866.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,7.0,986.0,Non-Hispanic White
191,1970-01-01 00:00:00.000002018,HI,11.7,21.304850435000446,-157.85774940299973,3810.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,4.0,1657.0,36 - 47
192,1970-01-01 00:00:00.000002018,AR,15.5,34.74865012400045,-92.27449074299966,10540.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,15.0,998.0,Female
193,1970-01-01 00:00:00.000002018,GA,14.2,32.83968109300048,-83.62758034599966,24133.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,31.0,1149.0,36 - 47
194,1970-01-01 00:00:00.000002018,DE,7.0,39.008830667000495,-75.57774116799965,100.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,43.0,1046.0,Asian/Pacific Islander
195,1970-01-01 00:00:00.000002018,MN,11.5,46.35564873600049,-94.79420050299967,28651.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,1.0,392.0,Total
196,1970-01-01 00:00:00.000002018,AL,14.8,32.84057112200048,-86.63186076199969,18331.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,29.0,94.0,Non-Hispanic Black
197,1970-01-01 00:00:00.000002018,MS,13.9,32.745510099000455,-89.53803082499968,11473.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,32.0,494.0,24 - 35
198,1970-01-01 00:00:00.000002018,IL,9.7,40.48501028300046,-88.99771017799969,3040.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,34.0,1795.0,Asian/Pacific Islander
199,1970-01-01 00:00:00.000002018,NJ,14.5,40.13057004800049,-74.27369128799967,11946.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,46.0,489.0,12 - 17
200,1970-01-01 00:00:00.000002018,FL,15.9,28.932040377000476,-81.92896053899966,81532.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,30.0,1112.0,Hispanic
201,1970-01-01 00:00:00.000002018,IA,11.3,42.46940091300047,-93.81649055599968,1054.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,16.0,281.0,Asian/Pacific Islander
202,1970-01-01 00:00:00.000002018,IN,11.9,39.766910452000445,-86.14996019399968,2462.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,35.0,1904.0,Asian/Pacific Islander
203,1970-01-01 00:00:00.000002018,NJ,14.6,40.13057004800049,-74.27369128799967,23372.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,46.0,489.0,Female
204,1970-01-01 00:00:00.000002018,DE,14.9,39.008830667000495,-75.57774116799965,1345.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,43.0,1046.0,Non-Hispanic White
205,1970-01-01 00:00:00.000002018,TX,16.5,31.827240407000488,-99.42677020599967,115933.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,23.0,3109.0,Male
206,1970-01-01 00:00:00.000002018,NC,13.4,35.466220975000454,-79.15925046299964,18317.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,37.0,2390.0,18 - 23
207,1970-01-01 00:00:00.000002018,NJ,13.4,40.13057004800049,-74.27369128799967,164.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,46.0,489.0,American Indian/Alaska Native
208,1970-01-01 00:00:00.000002018,MI,15.3,44.6613195430005,-84.71439026999968,15606.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,50.0,436.0,48 - 59
209,1970-01-01 00:00:00.000002018,PA,12.8,40.79373015200048,-77.86070029399963,27228.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,48.0,2495.0,12 - 17
210,1970-01-01 00:00:00.000002018,OK,12.7,35.47203135600046,-97.52107021399968,7193.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,20.0,712.0,Hispanic
211,1970-01-01 00:00:00.000002018,ND,16.6,47.47531977900047,-100.11842104899966,2316.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,3.0,568.0,Male
212,1970-01-01 00:00:00.000002018,RI,19.9,41.70828019300046,-71.52247031399963,1271.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,27.0,2658.0,48 - 59
214,1970-01-01 00:00:00.000002018,VT,10.4,43.62538123900049,-72.51764079099962,144.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,28.0,3218.0,Hispanic
215,1970-01-01 00:00:00.000002018,OK,11.4,35.47203135600046,-97.52107021399968,25279.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,20.0,712.0,Total
216,1970-01-01 00:00:00.000002018,OR,12.8,44.56744942400047,-120.15503132599969,12755.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,12.0,2452.0,24 - 35
217,1970-01-01 00:00:00.000002018,MI,13.7,44.6613195430005,-84.71439026999968,76573.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,50.0,436.0,Total
218,1970-01-01 00:00:00.000002018,MT,12.6,47.06652897200047,-109.42442064499971,499.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,2.0,2283.0,Hispanic
219,1970-01-01 00:00:00.000002018,WV,16.1,38.66551020200046,-80.71264013499967,1375.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,42.0,2749.0,Non-Hispanic Black
221,1970-01-01 00:00:00.000002018,MO,11.5,38.635790776000476,-92.56630005299968,14685.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,18.0,532.0,24 - 35
222,1970-01-01 00:00:00.000002018,MS,12.7,32.745510099000455,-89.53803082499968,31540.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,32.0,494.0,Total
223,1970-01-01 00:00:00.000002018,HI,10.7,21.304850435000446,-157.85774940299973,10871.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,4.0,1657.0,Total
224,1970-01-01 00:00:00.000002018,AR,15.8,34.74865012400045,-92.27449074299966,21377.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,15.0,998.0,Total
225,1970-01-01 00:00:00.000002018,MI,14.4,44.6613195430005,-84.71439026999968,9648.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,50.0,436.0,18 - 23
226,1970-01-01 00:00:00.000002018,AZ,11.4,34.865970280000454,-111.76381127699972,4087.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,7.0,986.0,Non-Hispanic Black
227,1970-01-01 00:00:00.000002018,HI,11.1,21.304850435000446,-157.85774940299973,2336.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,4.0,1657.0,Hispanic
228,1970-01-01 00:00:00.000002018,WI,14.1,44.39319117400049,-89.81637074199966,22192.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,41.0,3078.0,Total
229,1970-01-01 00:00:00.000002018,IA,21.6,42.46940091300047,-93.81649055599968,199.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,16.0,281.0,American Indian/Alaska Native
230,1970-01-01 00:00:00.000002018,AK,17.5,64.84507995700051,-147.72205903599973,1240.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,51.0,1673.0,48 - 59
232,1970-01-01 00:00:00.000002018,TX,15.9,31.827240407000488,-99.42677020599967,228987.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,23.0,3109.0,Total
233,1970-01-01 00:00:00.000002018,IL,11.7,40.48501028300046,-88.99771017799969,71008.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,34.0,1795.0,Total
234,1970-01-01 00:00:00.000002018,NE,18.9,41.6410409880005,-99.36572062299967,228.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,19.0,2243.0,American Indian/Alaska Native
235,1970-01-01 00:00:00.000002018,OR,11.6,44.56744942400047,-120.15503132599969,9287.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,12.0,2452.0,Hispanic
236,1970-01-01 00:00:00.000002018,TX,10.8,31.827240407000488,-99.42677020599967,30389.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,23.0,3109.0,Non-Hispanic Black
237,1970-01-01 00:00:00.000002018,DC,16.8,38.89037138500049,-77.03196112699965,797.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,44.0,1049.0,48 - 59
238,1970-01-01 00:00:00.000002018,CO,6.8,38.843840757000464,-106.13361092099967,9904.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,9.0,1398.0,12 - 17
239,1970-01-01 00:00:00.000002018,OR,10.0,44.56744942400047,-120.15503132599969,1483.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,12.0,2452.0,Asian/Pacific Islander
240,1970-01-01 00:00:00.000002018,KY,11.0,37.645970271000465,-84.77497104799966,916.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,36.0,235.0,Asian/Pacific Islander
241,1970-01-01 00:00:00.000002018,AK,21.2,64.84507995700051,-147.72205903599973,2673.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,51.0,1673.0,Male
242,1970-01-01 00:00:00.000002018,DC,13.8,38.89037138500049,-77.03196112699965,2078.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,44.0,1049.0,Female
